,time,customer_no,name,location,hour
575,08:41:00,181,Eddie Day,spices,8
576,08:41:00,186,Doris White,dairy,8
577,08:41:00,187,Shannon Gillette,dairy,8
578,08:41:00,188,Jennie Keala,drinks,8
579,08:41:00,189,Felipe Cohen,dairy,8
580,08:42:00,158,Travis Wells,checkout,8
581,08:42:00,173,Lisa Lotton,drinks,8
582,08:42:00,178,Jessica Frost,drinks,8
583,08:42:00,179,Andrew Thomson,spices,8
584,08:42:00,181,Eddie Day,drinks,8
585,08:42:00,184,Thomas Seiersen,checkout,8
586,08:42:00,190,Miguel Plack,fruit,8
587,08:43:00,123,John Boday,checkout,8
588,08:43:00,169,Sharon Johnson,drinks,8
589,08:43:00,179,Andrew Thomson,checkout,8
590,08:43:00,180,Kelly Sherman,checkout,8
591,08:43:00,181,Eddie Day,fruit,8
592,08:43:00,182,Stella Mize,dairy,8
593,08:43:00,191,Stephen Brooks,spices,8
594,08:43:00,192,Stanley Gonzales,fruit,8
595,08:43:00,193,Carl Lopez,drinks,8
596,08:43:00,194,Danial Wimer,fruit,8
597,08:44:00,187,Shannon Gillette,checkout,8
598,08:44:00,191,Stephen Brooks,dairy,8
599,08:44:00,192,Stanley Gonzales,dairy,8
600,08:44:00,194,Danial Wimer,checkout,8
601,08:44:00,195,Elias Doughtie,spices,8
602,08:44:00,196,Connie Fields,fruit,8
603,08:45:00,151,Robin Pitts,drinks,8
604,08:45:00,168,Clair Bailey,spices,8
605,08:45:00,178,Jessica Frost,checkout,8
606,08:45:00,190,Miguel Plack,checkout,8
607,08:45:00,191,Stephen Brooks,checkout,8
608,08:45:00,192,Stanley Gonzales,fruit,8
609,08:45:00,193,Carl Lopez,spices,8
610,08:45:00,197,Shannon Arakaki,dairy,8
611,08:45:00,198,William Schmitt,fruit,8
612,08:45:00,199,Diane Ward,dairy,8
613,08:45:00,200,James Johnson,fruit,8
614,08:45:00,201,Ralph Velasquez,dairy,8
615,08:45:00,202,Sadie Holmes,dairy,8
616,08:45:00,203,Jamie Rivera,drinks,8
617,08:46:00,151,Robin Pitts,spices,8
618,08:46:00,167,Bradly Lambert,drinks,8
619,08:46:00,168,Clair Bailey,dairy,8
620,08:46:00,181,Eddie Day,checkout,8
621,08:46:00,182,Stella Mize,spices,8
622,08:46:00,188,Jennie Keala,dairy,8
623,08:46:00,193,Carl Lopez,dairy,8
624,08:46:00,195,Elias Doughtie,checkout,8
625,08:46:00,196,Connie Fields,checkout,8
626,08:47:00,169,Sharon Johnson,checkout,8
627,08:47:00,182,Stella Mize,drinks,8
628,08:47:00,186,Doris White,fruit,8
629,08:47:00,192,Stanley Gonzales,drinks,8
630,08:47:00,202,Sadie Holmes,fruit,8
631,08:47:00,203,Jamie Rivera,spices,8
632,08:47:00,204,Joseph Hunt,spices,8
633,08:47:00,205,Kathleen Maurice,dairy,8
634,08:48:00,167,Bradly Lambert,checkout,8
635,08:48:00,168,Clair Bailey,checkout,8
636,08:48:00,186,Doris White,spices,8
637,08:48:00,192,Stanley Gonzales,fruit,8
638,08:48:00,198,William Schmitt,checkout,8
639,08:48:00,200,James Johnson,dairy,8
640,08:48:00,202,Sadie Holmes,dairy,8
641,08:48:00,204,Joseph Hunt,drinks,8
642,08:48:00,206,Chester Miller,dairy,8
643,08:49:00,185,Stella Adams,checkout,8
644,08:49:00,186,Doris White,fruit,8
645,08:49:00,188,Jennie Keala,checkout,8
646,08:49:00,189,Felipe Cohen,checkout,8
647,08:49:00,192,Stanley Gonzales,checkout,8
648,08:49:00,193,Carl Lopez,fruit,8
649,08:49:00,200,James Johnson,drinks,8
650,08:49:00,201,Ralph Velasquez,drinks,8
651,08:49:00,202,Sadie Holmes,drinks,8
652,08:49:00,203,Jamie Rivera,checkout,8
653,08:49:00,205,Kathleen Maurice,drinks,8
654,08:50:00,182,Stella Mize,checkout,8
655,08:50:00,193,Carl Lopez,dairy,8
656,08:50:00,199,Diane Ward,fruit,8
657,08:50:00,200,James Johnson,checkout,8
658,08:50:00,201,Ralph Velasquez,checkout,8
659,08:50:00,202,Sadie Holmes,checkout,8
660,08:50:00,207,Jason Osborne,dairy,8
661,08:51:00,173,Lisa Lotton,checkout,8
662,08:51:00,199,Diane Ward,checkout,8
663,08:51:00,204,Joseph Hunt,checkout,8
664,08:51:00,208,Mary Blackwell,dairy,8
665,08:51:00,209,Frank Mcnear,drinks,8
666,08:51:00,210,William Ellison,dairy,8
667,08:52:00,197,Shannon Arakaki,fruit,8
668,08:52:00,205,Kathleen Maurice,checkout,8
669,08:52:00,206,Chester Miller,fruit,8
670,08:52:00,211,Lindsay Withers,dairy,8
671,08:52:00,212,Ernest Harley,dairy,8
672,08:52:00,213,Carol Guillen,dairy,8
673,08:52:00,214,Etta Woodward,spices,8
674,08:53:00,151,Robin Pitts,dairy,8
675,08:53:00,154,Kathy Cook,spices,8
676,08:53:00,207,Jason Osborne,fruit,8
677,08:53:00,210,William Ellison,spices,8
678,08:53:00,213,Carol Guillen,checkout,8
679,08:53:00,214,Etta Woodward,checkout,8
680,08:54:00,154,Kathy Cook,drinks,8
681,08:54:00,193,Carl Lopez,drinks,8
682,08:54:00,197,Shannon Arakaki,checkout,8
683,08:54:00,206,Chester Miller,dairy,8
684,08:54:00,207,Jason Osborne,checkout,8
685,08:54:00,210,William Ellison,dairy,8
686,08:54:00,215,Greg Sinnott,fruit,8
687,08:54:00,216,Mark Young,dairy,8
688,08:54:00,217,Jessie Prater,fruit,8
689,08:54:00,218,Lynne Spurlock,drinks,8
690,08:54:00,219,Maria Garcia,drinks,8
691,08:54:00,220,Dan Sisk,fruit,8
692,08:54:00,221,Autumn Mickelson,dairy,8
693,08:55:00,151,Robin Pitts,fruit,8
694,08:55:00,186,Doris White,checkout,8
695,08:55:00,193,Carl Lopez,checkout,8
696,08:55:00,206,Chester Miller,fruit,8
697,08:55:00,208,Mary Blackwell,fruit,8
698,08:55:00,222,Carmen Burkman,drinks,8
699,08:56:00,206,Chester Miller,checkout,8
700,08:56:00,208,Mary Blackwell,checkout,8
701,08:56:00,211,Lindsay Withers,drinks,8
702,08:56:00,212,Ernest Harley,checkout,8
703,08:56:00,218,Lynne Spurlock,checkout,8
704,08:56:00,223,Paul Henry,fruit,8
705,08:56:00,224,Sheila Carter,spices,8
706,08:56:00,225,Frankie Brown,fruit,8
707,08:56:00,226,Kelli Adams,dairy,8
708,08:56:00,227,Ronald Schafer,fruit,8
709,08:56:00,228,Holly Walker,dairy,8
710,08:57:00,154,Kathy Cook,fruit,8
711,08:57:00,209,Frank Mcnear,spices,8
712,08:57:00,211,Lindsay Withers,fruit,8
713,08:57:00,217,Jessie Prater,checkout,8
714,08:57:00,219,Maria Garcia,fruit,8
715,08:57:00,220,Dan Sisk,dairy,8
716,08:57:00,222,Carmen Burkman,fruit,8
717,08:57:00,223,Paul Henry,dairy,8
718,08:57:00,224,Sheila Carter,dairy,8
719,08:57:00,225,Frankie Brown,checkout,8
720,08:57:00,226,Kelli Adams,spices,8
721,08:57:00,227,Ronald Schafer,checkout,8
722,08:57:00,229,Sharee Morrison,spices,8
723,08:58:00,216,Mark Young,checkout,8
724,08:58:00,219,Maria Garcia,checkout,8
725,08:58:00,220,Dan Sisk,spices,8
726,08:58:00,222,Carmen Burkman,checkout,8
727,08:58:00,223,Paul Henry,spices,8
728,08:58:00,228,Holly Walker,checkout,8
729,08:58:00,230,Lillian Schaaf,fruit,8
730,08:59:00,151,Robin Pitts,drinks,8
731,08:59:00,223,Paul Henry,checkout,8
732,08:59:00,229,Sharee Morrison,checkout,8
733,08:59:00,230,Lillian Schaaf,checkout,8
734,08:59:00,231,Susan Robbins,fruit,8
735,09:00:00,151,Robin Pitts,fruit,9
736,09:00:00,209,Frank Mcnear,checkout,9
737,09:00:00,210,William Ellison,fruit,9
738,09:00:00,211,Lindsay Withers,drinks,9
739,09:00:00,220,Dan Sisk,dairy,9
740,09:00:00,224,Sheila Carter,spices,9
741,09:00:00,232,Evelyn Wade,dairy,9
742,09:00:00,233,Diane Chalk,dairy,9
743,09:01:00,151,Robin Pitts,spices,9
744,09:01:00,154,Kathy Cook,checkout,9
745,09:01:00,221,Autumn Mickelson,fruit,9
746,09:01:00,224,Sheila Carter,fruit,9
747,09:01:00,226,Kelli Adams,checkout,9
748,09:01:00,234,Otis Mendoza,spices,9
749,09:01:00,235,Gaylord Gallagher,fruit,9
750,09:02:00,151,Robin Pitts,drinks,9
751,09:02:00,232,Evelyn Wade,fruit,9
752,09:02:00,233,Diane Chalk,checkout,9
753,09:02:00,234,Otis Mendoza,drinks,9
754,09:02:00,235,Gaylord Gallagher,checkout,9
755,09:02:00,236,Kaitlin Brown,drinks,9
756,09:02:00,237,Joey Curran,drinks,9
757,09:03:00,211,Lindsay Withers,checkout,9
758,09:03:00,215,Greg Sinnott,dairy,9
759,09:03:00,220,Dan Sisk,checkout,9
760,09:03:00,221,Autumn Mickelson,checkout,9
761,09:03:00,236,Kaitlin Brown,checkout,9
762,09:03:00,238,Debra Fly,dairy,9
763,09:03:00,239,Jacqueline Norris,fruit,9
764,09:03:00,240,Daniel Stellman,spices,9
765,09:03:00,241,Brian Butler,spices,9
766,09:03:00,242,Mildred Mccollum,fruit,9
767,09:03:00,243,Ashley Pillow,fruit,9
768,09:04:00,231,Susan Robbins,checkout,9
769,09:04:00,234,Otis Mendoza,fruit,9
770,09:04:00,239,Jacqueline Norris,checkout,9
771,09:04:00,240,Daniel Stellman,checkout,9
772,09:04:00,242,Mildred Mccollum,checkout,9
773,09:04:00,243,Ashley Pillow,spices,9
774,09:04:00,244,Maryanne Sakkinen,drinks,9
775,09:05:00,210,William Ellison,checkout,9
776,09:05:00,241,Brian Butler,dairy,9
777,09:05:00,243,Ashley Pillow,checkout,9
778,09:05:00,245,Carl Ownbey,drinks,9
779,09:05:00,246,Reginald Moore,spices,9
780,09:06:00,151,Robin Pitts,checkout,9
781,09:06:00,224,Sheila Carter,checkout,9
782,09:06:00,232,Evelyn Wade,checkout,9
783,09:06:00,234,Otis Mendoza,checkout,9
784,09:06:00,241,Brian Butler,fruit,9
785,09:06:00,244,Maryanne Sakkinen,spices,9
786,09:06:00,245,Carl Ownbey,fruit,9
787,09:06:00,247,Ryan Reid,drinks,9
788,09:06:00,248,Maria Earle,drinks,9
789,09:07:00,215,Greg Sinnott,fruit,9
790,09:07:00,241,Brian Butler,dairy,9
791,09:07:00,247,Ryan Reid,checkout,9
792,09:07:00,249,Armando Wallace,fruit,9
793,09:08:00,215,Greg Sinnott,spices,9
794,09:08:00,245,Carl Ownbey,dairy,9
795,09:08:00,248,Maria Earle,checkout,9
796,09:08:00,250,Lela Root,dairy,9
797,09:08:00,251,Olivia Stoffel,drinks,9
798,09:08:00,252,Sylvia Leigland,dairy,9
799,09:09:00,215,Greg Sinnott,fruit,9
800,09:09:00,237,Joey Curran,fruit,9
801,09:09:00,244,Maryanne Sakkinen,drinks,9
802,09:09:00,249,Armando Wallace,checkout,9
803,09:09:00,253,Michael Black,dairy,9
804,09:10:00,241,Brian Butler,checkout,9
805,09:10:00,244,Maryanne Sakkinen,checkout,9
806,09:10:00,246,Reginald Moore,dairy,9
807,09:10:00,254,Myrtle Rucker,fruit,9
808,09:10:00,255,John Whitworth,drinks,9
809,09:11:00,215,Greg Sinnott,checkout,9
810,09:11:00,238,Debra Fly,drinks,9
811,09:11:00,245,Carl Ownbey,checkout,9
812,09:11:00,246,Reginald Moore,fruit,9
813,09:11:00,250,Lela Root,fruit,9
814,09:11:00,252,Sylvia Leigland,spices,9
815,09:11:00,256,Terrance Remillard,dairy,9
816,09:12:00,250,Lela Root,dairy,9
817,09:12:00,254,Myrtle Rucker,dairy,9
818,09:12:00,257,Thora Gardner,drinks,9
819,09:12:00,258,Raul Greene,spices,9
820,09:12:00,259,Joseph Derrickson,fruit,9
821,09:12:00,260,Rita Taegel,dairy,9
822,09:12:00,261,John Hankins,dairy,9
823,09:12:00,262,Stacie Swingle,dairy,9
824,09:12:00,263,Leslie Cobb,fruit,9
825,09:12:00,264,Aaron Hardin,fruit,9
826,09:13:00,238,Debra Fly,fruit,9
827,09:13:00,246,Reginald Moore,checkout,9
828,09:13:00,250,Lela Root,checkout,9
829,09:13:00,251,Olivia Stoffel,checkout,9
830,09:13:00,252,Sylvia Leigland,checkout,9
831,09:13:00,255,John Whitworth,checkout,9
832,09:14:00,237,Joey Curran,spices,9
833,09:14:00,238,Debra Fly,checkout,9
834,09:14:00,257,Thora Gardner,checkout,9
835,09:14:00,258,Raul Greene,checkout,9
836,09:15:00,237,Joey Curran,drinks,9
837,09:15:00,253,Michael Black,fruit,9
838,09:15:00,256,Terrance Remillard,drinks,9
839,09:15:00,259,Joseph Derrickson,checkout,9
840,09:15:00,261,John Hankins,fruit,9
841,09:15:00,264,Aaron Hardin,drinks,9
842,09:16:00,256,Terrance Remillard,fruit,9
843,09:16:00,263,Leslie Cobb,checkout,9
844,09:16:00,265,Barry Johnson,dairy,9
845,09:17:00,237,Joey Curran,fruit,9
846,09:17:00,260,Rita Taegel,fruit,9
847,09:17:00,261,John Hankins,drinks,9
848,09:17:00,265,Barry Johnson,drinks,9
849,09:18:00,237,Joey Curran,checkout,9
850,09:18:00,256,Terrance Remillard,checkout,9
851,09:18:00,261,John Hankins,fruit,9
852,09:18:00,264,Aaron Hardin,checkout,9
853,09:18:00,265,Barry Johnson,checkout,9
854,09:18:00,266,Tomas Bishop,dairy,9
855,09:18:00,267,Leland Ayers,fruit,9
856,09:18:00,268,Ashley Christensen,dairy,9
857,09:18:00,269,Marilyn Pace,spices,9
858,09:19:00,253,Michael Black,checkout,9
859,09:19:00,262,Stacie Swingle,drinks,9
860,09:19:00,266,Tomas Bishop,checkout,9
861,09:20:00,260,Rita Taegel,dairy,9
862,09:20:00,261,John Hankins,checkout,9
863,09:20:00,268,Ashley Christensen,spices,9
864,09:21:00,262,Stacie Swingle,spices,9
865,09:21:00,267,Leland Ayers,dairy,9
866,09:21:00,268,Ashley Christensen,dairy,9
867,09:21:00,269,Marilyn Pace,checkout,9
868,09:21:00,270,Gail Minichiello,fruit,9
869,09:21:00,271,Renee Johnson,fruit,9
870,09:22:00,260,Rita Taegel,drinks,9
871,09:22:00,262,Stacie Swingle,drinks,9
872,09:22:00,270,Gail Minichiello,checkout,9
873,09:22:00,271,Renee Johnson,checkout,9
874,09:23:00,254,Myrtle Rucker,spices,9
875,09:23:00,262,Stacie Swingle,fruit,9
876,09:23:00,267,Leland Ayers,drinks,9
877,09:23:00,272,Sarah Condie,drinks,9
878,09:24:00,267,Leland Ayers,checkout,9
879,09:25:00,254,Myrtle Rucker,checkout,9
880,09:25:00,260,Rita Taegel,checkout,9
881,09:25:00,262,Stacie Swingle,checkout,9
882,09:25:00,272,Sarah Condie,checkout,9
883,09:26:00,268,Ashley Christensen,spices,9
884,09:26:00,273,Evelyn Barger,fruit,9
885,09:26:00,274,Ronald Cohen,fruit,9
886,09:26:00,275,Joe Domke,spices,9
887,09:26:00,276,Michelle Griffin,drinks,9
888,09:27:00,274,Ronald Cohen,checkout,9
889,09:27:00,275,Joe Domke,dairy,9
890,09:28:00,275,Joe Domke,checkout,9
891,09:28:00,277,Latoya Vissering,fruit,9
892,09:28:00,278,Bryan Morales,dairy,9
893,09:29:00,277,Latoya Vissering,checkout,9
894,09:30:00,268,Ashley Christensen,checkout,9
895,09:30:00,276,Michelle Griffin,spices,9
896,09:30:00,278,Bryan Morales,fruit,9
897,09:31:00,276,Michelle Griffin,dairy,9
898,09:31:00,278,Bryan Morales,checkout,9
899,09:31:00,279,Jason Thorngren,fruit,9
900,09:31:00,280,Jason Glaser,dairy,9
901,09:31:00,281,Patricia Short,fruit,9
902,09:32:00,282,Robert Schreckengost,dairy,9
903,09:32:00,283,Thomas Taylor,spices,9
904,09:32:00,284,Christopher Barnes,dairy,9
905,09:33:00,273,Evelyn Barger,checkout,9
906,09:33:00,281,Patricia Short,checkout,9
907,09:33:00,283,Thomas Taylor,fruit,9
908,09:33:00,285,William Rhodes,drinks,9
909,09:34:00,276,Michelle Griffin,drinks,9
910,09:34:00,279,Jason Thorngren,spices,9
911,09:34:00,280,Jason Glaser,drinks,9
912,09:34:00,282,Robert Schreckengost,drinks,9
913,09:34:00,284,Christopher Barnes,fruit,9
914,09:34:00,285,William Rhodes,checkout,9
915,09:34:00,286,Mary Martinez,fruit,9
916,09:34:00,287,Cedric Pereyda,dairy,9
917,09:35:00,279,Jason Thorngren,checkout,9
918,09:35:00,280,Jason Glaser,checkout,9
919,09:35:00,284,Christopher Barnes,dairy,9
920,09:35:00,288,Maxine Dingess,dairy,9
921,09:36:00,284,Christopher Barnes,drinks,9
922,09:36:00,286,Mary Martinez,checkout,9
923,09:37:00,283,Thomas Taylor,checkout,9
924,09:37:00,284,Christopher Barnes,fruit,9
925,09:37:00,289,Ronald Arguello,fruit,9
926,09:38:00,284,Christopher Barnes,dairy,9
927,09:38:00,289,Ronald Arguello,dairy,9
928,09:38:00,290,Frances Baver,spices,9
929,09:38:00,291,Brad Palmer,fruit,9
930,09:38:00,292,Joshua Villarreal,spices,9
931,09:38:00,293,Martha Stiffler,spices,9
932,09:38:00,294,Therese Chenoweth,dairy,9
933,09:38:00,295,Edward Oconnor,drinks,9
934,09:39:00,276,Michelle Griffin,checkout,9
935,09:39:00,282,Robert Schreckengost,checkout,9
936,09:39:00,289,Ronald Arguello,drinks,9
937,09:39:00,290,Frances Baver,checkout,9
938,09:39:00,291,Brad Palmer,checkout,9
939,09:39:00,292,Joshua Villarreal,drinks,9
940,09:39:00,293,Martha Stiffler,dairy,9
941,09:39:00,296,Robert Parsons,drinks,9
942,09:39:00,297,Nan Campbell,drinks,9
943,09:40:00,289,Ronald Arguello,checkout,9
944,09:40:00,293,Martha Stiffler,checkout,9
945,09:40:00,294,Therese Chenoweth,checkout,9
946,09:40:00,295,Edward Oconnor,spices,9
947,09:40:00,298,Jerry Pellegrin,fruit,9
948,09:41:00,288,Maxine Dingess,drinks,9
949,09:41:00,297,Nan Campbell,spices,9
950,09:41:00,298,Jerry Pellegrin,dairy,9
951,09:41:00,299,Richard Eaton,fruit,9
952,09:42:00,284,Christopher Barnes,spices,9
953,09:42:00,288,Maxine Dingess,dairy,9
954,09:42:00,299,Richard Eaton,checkout,9
955,09:43:00,284,Christopher Barnes,drinks,9
956,09:43:00,288,Maxine Dingess,spices,9
957,09:43:00,296,Robert Parsons,checkout,9
958,09:43:00,297,Nan Campbell,dairy,9
959,09:43:00,300,Loretta German,dairy,9
960,09:43:00,301,Cheri Worley,spices,9
961,09:44:00,284,Christopher Barnes,spices,9
962,09:44:00,287,Cedric Pereyda,fruit,9
963,09:44:00,288,Maxine Dingess,drinks,9
964,09:44:00,295,Edward Oconnor,fruit,9
965,09:45:00,284,Christopher Barnes,dairy,9
966,09:45:00,287,Cedric Pereyda,checkout,9
967,09:46:00,284,Christopher Barnes,spices,9
968,09:46:00,297,Nan Campbell,spices,9
969,09:46:00,300,Loretta German,checkout,9
970,09:46:00,301,Cheri Worley,fruit,9
971,09:47:00,284,Christopher Barnes,drinks,9
972,09:47:00,288,Maxine Dingess,spices,9
973,09:47:00,297,Nan Campbell,dairy,9
974,09:47:00,302,Robert Rodriguez,spices,9
975,09:47:00,303,Brandon Lockett,fruit,9
976,09:47:00,304,Cynthia Chang,dairy,9
977,09:47:00,305,David Schrecongost,dairy,9
978,09:48:00,284,Christopher Barnes,spices,9
979,09:48:00,292,Joshua Villarreal,checkout,9
980,09:48:00,298,Jerry Pellegrin,fruit,9
981,09:48:00,301,Cheri Worley,checkout,9
982,09:48:00,303,Brandon Lockett,checkout,9
983,09:48:00,305,David Schrecongost,spices,9
984,09:49:00,284,Christopher Barnes,fruit,9
985,09:49:00,297,Nan Campbell,checkout,9
986,09:49:00,306,Matthew Kelley,drinks,9
987,09:49:00,307,Britney Conley,dairy,9
988,09:50:00,288,Maxine Dingess,fruit,9
989,09:50:00,295,Edward Oconnor,dairy,9
990,09:50:00,302,Robert Rodriguez,dairy,9
991,09:50:00,305,David Schrecongost,dairy,9
992,09:50:00,308,Vicki Holloway,drinks,9
993,09:51:00,284,Christopher Barnes,checkout,9
994,09:51:00,305,David Schrecongost,spices,9
995,09:51:00,306,Matthew Kelley,spices,9
996,09:51:00,308,Vicki Holloway,checkout,9
997,09:52:00,288,Maxine Dingess,dairy,9
998,09:52:00,305,David Schrecongost,checkout,9
999,09:52:00,306,Matthew Kelley,checkout,9
1000,09:52:00,307,Britney Conley,checkout,9
1001,09:52:00,309,Evelyn Eury,fruit,9
1002,09:52:00,310,Donna Henderson,fruit,9
1003,09:54:00,302,Robert Rodriguez,drinks,9
1004,09:54:00,304,Cynthia Chang,checkout,9
1005,09:54:00,311,Robert Joos,dairy,9
1006,09:55:00,298,Jerry Pellegrin,spices,9
1007,09:55:00,302,Robert Rodriguez,spices,9
1008,09:55:00,312,Michael Jones,dairy,9
1009,09:56:00,311,Robert Joos,drinks,9
1010,09:56:00,312,Michael Jones,checkout,9
1011,09:56:00,313,Alfred Gardiner,fruit,9
1012,09:56:00,314,Lauren Patrick,dairy,9
1013,09:57:00,302,Robert Rodriguez,checkout,9
1014,09:57:00,310,Donna Henderson,dairy,9
1015,09:57:00,311,Robert Joos,checkout,9
1016,09:57:00,315,Louis Micks,dairy,9
1017,09:57:00,316,Dolores Dickinson,fruit,9
1018,09:58:00,298,Jerry Pellegrin,fruit,9
1019,09:58:00,310,Donna Henderson,spices,9
1020,09:58:00,313,Alfred Gardiner,drinks,9
1021,09:59:00,295,Edward Oconnor,drinks,9
1022,09:59:00,298,Jerry Pellegrin,checkout,9
1023,09:59:00,313,Alfred Gardiner,checkout,9
1024,09:59:00,316,Dolores Dickinson,drinks,9
1025,09:59:00,317,Kevin Mccullough,spices,9
1026,09:59:00,318,Reba Shephard,dairy,9
1027,10:00:00,288,Maxine Dingess,spices,10
1028,10:00:00,310,Donna Henderson,dairy,10
1029,10:00:00,318,Reba Shephard,drinks,10
1030,10:01:00,295,Edward Oconnor,spices,10
1031,10:01:00,309,Evelyn Eury,drinks,10
1032,10:01:00,316,Dolores Dickinson,fruit,10
1033,10:01:00,317,Kevin Mccullough,drinks,10
1034,10:01:00,319,Virginia Falkowski,fruit,10
1035,10:01:00,320,Helen Guenther,dairy,10
1036,10:01:00,321,Chad Jackson,dairy,10
1037,10:02:00,309,Evelyn Eury,checkout,10
1038,10:02:00,317,Kevin Mccullough,fruit,10
1039,10:02:00,318,Reba Shephard,checkout,10
1040,10:03:00,288,Maxine Dingess,checkout,10
1041,10:03:00,295,Edward Oconnor,dairy,10
1042,10:03:00,310,Donna Henderson,checkout,10
1043,10:03:00,314,Lauren Patrick,checkout,10
1044,10:03:00,316,Dolores Dickinson,spices,10
1045,10:03:00,317,Kevin Mccullough,checkout,10
1046,10:03:00,322,Nicholas Jones,dairy,10
1047,10:03:00,323,Joseph Vickers,spices,10
1048,10:04:00,322,Nicholas Jones,drinks,10
1049,10:04:00,324,Edward Denison,drinks,10
1050,10:04:00,325,Darlene Deherrera,fruit,10
1051,10:04:00,326,Robert Cowart,dairy,10
1052,10:04:00,327,Stephen Varley,spices,10
1053,10:05:00,295,Edward Oconnor,checkout,10
1054,10:05:00,321,Chad Jackson,checkout,10
1055,10:05:00,323,Joseph Vickers,checkout,10
1056,10:05:00,325,Darlene Deherrera,dairy,10
1057,10:06:00,316,Dolores Dickinson,fruit,10
1058,10:06:00,320,Helen Guenther,checkout,10
1059,10:06:00,322,Nicholas Jones,spices,10
1060,10:06:00,324,Edward Denison,checkout,10
1061,10:06:00,327,Stephen Varley,dairy,10
1062,10:06:00,328,Trudy Parish,fruit,10
1063,10:06:00,329,Janet Yang,dairy,10
1064,10:06:00,330,Taylor Lockhart,fruit,10
1065,10:06:00,331,Thersa Skelton,fruit,10
1066,10:07:00,329,Janet Yang,checkout,10
1067,10:07:00,332,Judith Quick,fruit,10
1068,10:07:00,333,David Wease,drinks,10
1069,10:07:00,334,Jessie Horvath,drinks,10
1070,10:08:00,322,Nicholas Jones,checkout,10
1071,10:08:00,328,Trudy Parish,spices,10
1072,10:08:00,330,Taylor Lockhart,dairy,10
1073,10:08:00,331,Thersa Skelton,checkout,10
1074,10:08:00,332,Judith Quick,checkout,10
1075,10:08:00,333,David Wease,fruit,10
1076,10:08:00,335,Kyle Ford,drinks,10
1077,10:08:00,336,Jasmine Meyer,fruit,10
1078,10:08:00,337,Jeremy Whitaker,drinks,10
1079,10:08:00,338,Carla Lopez,dairy,10
1080,10:09:00,325,Darlene Deherrera,checkout,10
1081,10:09:00,328,Trudy Parish,dairy,10
1082,10:09:00,333,David Wease,checkout,10
1083,10:09:00,334,Jessie Horvath,dairy,10
1084,10:09:00,335,Kyle Ford,checkout,10
1085,10:10:00,315,Louis Micks,spices,10
1086,10:10:00,334,Jessie Horvath,fruit,10
1087,10:10:00,337,Jeremy Whitaker,checkout,10
1088,10:11:00,315,Louis Micks,dairy,10
1089,10:11:00,316,Dolores Dickinson,drinks,10
1090,10:11:00,326,Robert Cowart,checkout,10
1091,10:11:00,339,Sharon Cortez,fruit,10
1092,10:11:00,340,Polly Howes,fruit,10
1093,10:11:00,341,Carl Dietlin,fruit,10
1094,10:12:00,316,Dolores Dickinson,checkout,10
1095,10:12:00,319,Virginia Falkowski,checkout,10
1096,10:12:00,336,Jasmine Meyer,checkout,10
1097,10:12:00,338,Carla Lopez,checkout,10
1098,10:12:00,339,Sharon Cortez,checkout,10
1099,10:12:00,340,Polly Howes,drinks,10
1100,10:14:00,327,Stephen Varley,spices,10
1101,10:14:00,341,Carl Dietlin,dairy,10
1102,10:15:00,315,Louis Micks,drinks,10
1103,10:15:00,340,Polly Howes,spices,10
1104,10:15:00,342,Shawn Howard,spices,10
1105,10:15:00,343,Patricia Lee,fruit,10
1106,10:15:00,344,Richard Li,fruit,10
1107,10:15:00,345,Terri Navarro,dairy,10
1108,10:15:00,346,Richard Richard,dairy,10
1109,10:15:00,347,Natashia Synder,dairy,10
1110,10:16:00,327,Stephen Varley,checkout,10
1111,10:16:00,334,Jessie Horvath,checkout,10
1112,10:16:00,340,Polly Howes,dairy,10
1113,10:16:00,342,Shawn Howard,checkout,10
1114,10:16:00,343,Patricia Lee,checkout,10
1115,10:16:00,344,Richard Li,checkout,10
1116,10:16:00,348,Anita Kelly,spices,10
1117,10:16:00,349,Jennifer Thompson,spices,10
